 ,open,high,low,adjclose,volume,ticker
2013-09-17,676,676,637,641,149702,Dedam
2013-09-18,638,677,625,667,199629,Dedam
2013-09-28,716,716,688,688,49917,Dedam
2013-09-29,684,685,664,664,41917,Dedam
2013-09-30,647,647,647,647,13009,Dedam
2013-10-01,641,641,641,641,55270,Dedam
2013-10-02,647,667,647,667,80164,Dedam
2013-10-05,693,693,693,693,89716,Dedam
2013-10-06,721,721,721,721,91073,Dedam
2013-10-07,750,750,750,750,78359,Dedam
2013-10-08,770,770,720,720,153273,Dedam
2013-10-09,708,728,706,706,69993,Dedam
2013-10-12,727,736,685,736,123764,Dedam
2013-10-13,758,760,736,760,78575,Dedam
2013-10-14,764,764,746,752,37542,Dedam
2013-10-15,763,763,720,728,52304,Dedam
2013-10-19,717,717,717,717,19380,Dedam
2013-10-20,707,707,707,707,5298,Dedam
2013-10-21,704,704,704,704,2092,Dedam
2013-10-22,703,740,703,721,148867,Dedam
2013-10-23,688,703,688,688,13664,Dedam
2013-10-26,727,727,683,683,21544,Dedam
2013-10-27,674,674,674,674,2986,Dedam
2013-10-28,672,682,672,672,42002,Dedam
2013-10-29,652,682,652,652,44413,Dedam
2013-10-30,649,660,649,660,14931,Dedam
2013-11-02,637,679,637,667,23284,Dedam
2013-11-03,668,668,638,638,10262,Dedam
2013-11-04,637,643,633,633,25495,Dedam
2013-11-05,623,635,623,623,37082,Dedam
2013-11-06,655,657,640,657,8148,Dedam
2013-11-09,660,660,660,660,42207,Dedam
2013-11-10,680,680,662,667,19026,Dedam
2013-11-11,678,678,667,667,36897,Dedam
2013-11-12,678,679,655,667,60220,Dedam
2013-11-16,685,701,685,701,31594,Dedam
2013-11-17,716,716,716,716,100968,Dedam
2013-11-18,687,688,687,687,14160,Dedam
2013-11-19,681,681,681,681,68995,Dedam
2013-11-20,654,707,653,701,28105,Dedam
2013-11-23,693,712,667,712,38491,Dedam
2013-11-24,727,727,727,727,8937,Dedam
2013-11-25,731,731,731,731,13833,Dedam
2013-11-26,738,738,738,738,106175,Dedam
2013-11-27,768,768,768,768,46774,Dedam
2013-11-30,793,793,793,793,52683,Dedam
2013-12-01,823,823,823,823,23948,Dedam
2013-12-02,837,837,777,837,311560,Dedam
2013-12-03,793,859,793,859,206665,Dedam
2013-12-04,861,874,819,849,46568,Dedam
2013-12-07,842,861,812,831,133509,Dedam
2013-12-08,803,855,803,803,189772,Dedam
2013-12-09,817,817,784,794,167012,Dedam
2013-12-10,755,794,755,755,130523,Dedam
2013-12-11,756,797,756,797,203548,Dedam
2013-12-14,815,815,759,764,61748,Dedam
2013-12-15,788,807,764,794,190831,Dedam
2013-12-16,809,815,759,783,73032,Dedam
2013-12-17,742,782,741,758,88741,Dedam
2013-12-18,731,792,731,790,144401,Dedam
2013-12-21,800,810,788,810,139373,Dedam
2013-12-22,842,842,819,842,130331,Dedam
2013-12-24,867,873,834,873,156933,Dedam
2013-12-25,879,900,874,898,131196,Dedam
2013-12-28,910,922,862,879,145449,Dedam
2013-12-29,855,879,855,872,76282,Dedam
2013-12-30,849,849,838,838,31167,Dedam
2014-01-01,838,838,818,818,136255,Dedam
2014-01-04,786,849,786,837,36050,Dedam
2014-01-05,847,847,819,819,25952,Dedam
2014-01-06,859,859,804,804,9596,Dedam
2014-01-07,813,819,804,804,30817,Dedam
2014-01-08,810,810,790,795,9511,Dedam
2014-01-11,848,848,846,848,100671,Dedam
2014-01-12,879,879,814,819,25793,Dedam
2014-01-13,867,867,804,843,20932,Dedam
2014-01-14,849,849,797,797,20547,Dedam
2014-01-15,828,828,793,793,12383,Dedam
2014-01-18,786,786,786,786,23914,Dedam
2014-01-20,773,800,773,773,22260,Dedam
2014-01-21,762,762,762,762,4174,Dedam
2014-01-22,760,760,760,760,500,Dedam
2014-01-25,759,759,759,759,630,Dedam
2014-01-27,759,759,759,759,365,Dedam
2014-01-28,759,759,759,759,7641,Dedam
2014-01-29,755,755,755,755,900,Dedam
2014-02-01,754,791,754,786,182639,Dedam
2014-02-02,758,758,727,728,47551,Dedam
2014-02-03,715,734,705,725,35478,Dedam
2014-02-04,703,714,703,705,34738,Dedam
2014-02-05,697,697,685,685,11046,Dedam
2014-02-08,680,680,680,680,9090,Dedam
2014-02-09,677,679,675,675,14562,Dedam
2014-02-10,669,669,669,669,18620,Dedam
2014-02-12,660,660,660,660,2882,Dedam
2014-02-15,659,659,659,659,8373,Dedam
2014-02-16,655,703,655,702,23432,Dedam
2014-02-17,679,713,658,658,34620,Dedam
2014-02-18,709,709,682,682,2669,Dedam
2014-02-25,755,755,755,755,91878,Dedam
2014-02-26,773,773,740,758,48080,Dedam
2014-03-01,788,790,788,790,56888,Dedam
2014-03-02,821,821,758,800,60027,Dedam
2014-03-03,780,806,780,806,790,Dedam
2014-03-04,780,845,780,804,58285,Dedam
2014-03-05,785,830,782,788,21624,Dedam
2014-03-08,788,788,772,772,10882,Dedam
2014-03-09,766,766,766,766,13493,Dedam
2014-03-10,759,759,759,759,300,Dedam
2014-03-11,759,759,759,759,1200,Dedam
2014-03-12,758,776,758,758,22734,Dedam
2014-03-15,746,788,746,750,7269,Dedam
2014-03-16,750,763,744,752,36070,Dedam
2014-03-17,746,781,745,755,8941,Dedam
2014-03-18,780,780,734,734,14401,Dedam
2014-03-19,732,748,731,731,12475,Dedam
2014-03-25,721,734,721,734,2510,Dedam
2014-03-26,720,720,720,720,1308,Dedam
2014-03-29,720,728,720,728,8617,Dedam
2014-03-30,720,734,720,734,740,Dedam
2014-03-31,774,775,740,740,5602,Dedam
2014-04-05,758,770,754,769,10818,Dedam
2014-04-06,746,760,720,728,17777,Dedam
2014-04-07,720,742,720,720,3140,Dedam
2014-04-08,761,761,712,714,24119,Dedam
2014-04-09,728,728,702,704,6349,Dedam
2014-04-12,699,699,699,699,5230,Dedam
2014-04-13,696,696,696,696,2480,Dedam
2014-04-14,695,695,695,695,600,Dedam
2014-04-15,695,695,695,695,22554,Dedam
2014-04-16,696,697,684,684,11263,Dedam
2014-04-19,679,679,679,679,11117,Dedam
2014-04-20,727,727,682,697,2200,Dedam
2014-04-21,726,730,726,730,52746,Dedam
2014-04-22,755,755,754,754,581,Dedam
2014-04-23,698,731,698,731,3894,Dedam
2014-04-26,728,728,722,728,54550,Dedam
2014-04-27,707,707,698,698,55268,Dedam
2014-04-28,709,709,679,679,19882,Dedam
2014-04-29,670,685,670,670,38314,Dedam
2014-04-30,655,656,655,655,20453,Dedam
2014-05-03,655,667,655,658,19631,Dedam
2014-05-04,659,661,640,661,33229,Dedam
2014-05-05,638,673,638,667,19127,Dedam
2014-05-06,649,683,649,683,4305,Dedam
2014-05-07,667,667,640,649,21829,Dedam
2014-05-10,644,667,644,657,1784,Dedam
2014-05-11,664,687,661,679,18505,Dedam
2014-05-12,682,687,667,685,5670,Dedam
2014-05-14,642,682,642,661,8152,Dedam
2014-05-17,639,678,639,667,16540,Dedam
2014-05-18,633,660,632,652,60581,Dedam
2014-05-19,625,628,613,628,12143,Dedam
2014-05-26,656,656,656,656,59773,Dedam
2014-05-28,682,682,658,665,25682,Dedam
2014-05-31,637,690,637,690,49598,Dedam
2014-06-01,712,714,671,705,33454,Dedam
2014-06-02,665,678,658,658,12535,Dedam
2014-06-03,668,675,668,675,6491,Dedam
2014-06-07,678,678,675,675,7630,Dedam
2014-06-08,675,675,675,675,1523,Dedam
2014-06-09,682,682,651,681,5318,Dedam
2014-06-10,651,651,650,650,4361,Dedam
2014-06-11,648,649,648,648,10995,Dedam
2014-06-14,642,642,642,642,12320,Dedam
2014-06-15,642,644,636,636,22163,Dedam
2014-06-16,631,631,631,631,1000,Dedam
2014-06-17,631,632,631,632,8972,Dedam
2014-06-18,671,673,645,673,10725,Dedam
2014-06-21,678,679,652,658,7205,Dedam
2014-06-22,678,678,644,678,1050,Dedam
2014-06-23,678,678,629,635,33565,Dedam
2014-06-25,643,643,643,643,200,Dedam
2014-06-28,643,643,617,617,9745,Dedam
2014-06-29,613,613,613,613,6133,Dedam
2014-06-30,610,610,610,610,36795,Dedam
2014-07-01,594,641,594,641,23627,Dedam
2014-07-02,604,604,604,604,81,Dedam
2014-07-05,641,644,640,644,8031,Dedam
2014-07-06,604,631,604,617,13568,Dedam
2014-07-08,649,650,649,650,23745,Dedam
2014-07-09,661,661,639,639,8100,Dedam
2014-07-12,644,644,638,644,5200,Dedam
2014-07-13,640,658,640,644,14276,Dedam
2014-07-14,631,641,631,640,20350,Dedam
2014-07-15,614,655,614,638,15513,Dedam
2014-07-16,658,658,638,641,2415,Dedam
2014-07-20,617,659,617,658,9272,Dedam
2014-07-21,663,663,663,663,5737,Dedam
2014-07-22,665,665,665,665,571,Dedam
2014-07-23,666,666,666,666,946,Dedam
2014-07-26,666,666,666,666,21317,Dedam
2014-07-27,676,676,676,676,21835,Dedam
2014-07-28,687,687,687,687,9391,Dedam
2014-08-02,691,691,691,691,875,Dedam
2014-08-04,719,719,719,719,2895,Dedam
2014-08-05,721,721,721,721,6586,Dedam
2014-08-06,724,724,724,724,13770,Dedam
2014-08-09,731,731,731,731,8150,Dedam
2014-08-10,735,735,735,735,34832,Dedam
2014-08-11,753,753,753,753,136896,Dedam
2014-08-12,760,760,749,749,28111,Dedam
2014-08-13,777,777,736,746,2219,Dedam
2014-08-16,726,743,726,743,14108,Dedam
2014-08-17,766,766,733,733,12092,Dedam
2014-08-18,739,746,730,730,9846,Dedam
2014-08-19,716,746,716,729,13748,Dedam
2014-08-20,714,729,714,719,28303,Dedam
2014-08-23,719,759,719,759,34341,Dedam
2014-08-24,771,771,771,771,7013,Dedam
2014-08-25,775,775,775,775,56640,Dedam
2014-08-26,806,806,785,797,73671,Dedam
2014-08-27,806,835,787,833,43311,Dedam
2014-08-30,850,850,830,850,43135,Dedam
2014-08-31,875,875,850,873,34409,Dedam
2014-09-01,888,888,862,862,9412,Dedam
2014-09-02,868,882,840,840,4750,Dedam
2014-09-03,878,878,843,843,6261,Dedam
2014-09-06,882,882,838,841,41870,Dedam
2014-09-15,820,887,820,887,8950,Dedam
2014-09-16,890,890,890,890,65255,Dedam
2014-09-17,918,918,918,918,1400,Dedam
2014-09-20,918,918,918,918,2977,Dedam
2014-09-21,920,920,920,920,1490,Dedam
2014-09-22,920,920,920,920,50010,Dedam
2014-09-23,942,942,942,942,36927,Dedam
2014-09-24,958,958,958,958,2060,Dedam
2014-09-27,959,959,959,959,9400,Dedam
2014-09-28,963,963,963,963,7111,Dedam
2014-10-01,967,967,967,967,4261,Dedam
2014-10-04,968,968,968,968,82150,Dedam
2014-10-06,1006,1006,1006,1006,85055,Dedam
2014-10-07,1046,1046,1046,1046,85283,Dedam
2014-10-08,1088,1088,1088,1088,85770,Dedam
2014-10-11,1175,1222,1131,1150,320973,Dedam
2014-10-12,1160,1160,1118,1118,32681,Dedam
2014-10-14,1102,1102,1102,1102,8603,Dedam
2014-10-15,1097,1139,1097,1112,471181,Dedam
2014-10-18,1130,1130,1060,1060,94585,Dedam
2014-10-19,1029,1054,1029,1054,83318,Dedam
2014-10-20,1068,1071,1067,1071,60361,Dedam
2014-10-21,1099,1099,1016,1033,60632,Dedam
2014-10-22,1029,1030,998,1007,54226,Dedam
2014-10-25,977,981,977,981,41903,Dedam
2014-10-26,959,961,959,959,18183,Dedam
2014-10-27,951,951,951,951,14755,Dedam
2014-10-28,945,997,945,950,132508,Dedam
2014-10-29,981,981,957,966,12773,Dedam
2014-11-01,988,988,988,988,82541,Dedam
2014-11-02,1017,1017,952,977,78883,Dedam
2014-11-05,980,1019,946,1019,73711,Dedam
2014-11-08,1023,1044,1002,1027,182825,Dedam
2014-11-09,997,1007,988,992,17394,Dedam
2014-11-10,987,997,987,989,10687,Dedam
2014-11-11,987,1017,978,978,24553,Dedam
2014-11-12,978,985,968,985,40396,Dedam
2014-11-15,957,958,953,953,23570,Dedam
2014-11-16,943,961,942,956,47741,Dedam
2014-11-17,932,950,932,944,17648,Dedam
2014-11-18,934,947,934,934,5979,Dedam
2014-11-19,934,941,926,926,9570,Dedam
2014-11-22,926,941,916,921,25767,Dedam
2014-11-23,921,963,921,926,17071,Dedam
2014-11-24,927,951,927,936,8854,Dedam
2014-11-25,935,935,904,904,23474,Dedam
2014-11-26,933,941,895,895,17062,Dedam
2014-11-29,945,945,893,916,75374,Dedam
2014-11-30,916,916,895,895,30762,Dedam
2014-12-01,882,882,882,882,10613,Dedam
2014-12-02,895,895,877,878,13890,Dedam
2014-12-03,872,876,872,872,6642,Dedam
2014-12-06,869,870,869,869,18036,Dedam
2014-12-07,893,893,893,893,2000,Dedam
2014-12-08,890,895,890,890,18560,Dedam
2014-12-09,865,866,860,860,45920,Dedam
2014-12-10,843,844,843,843,14811,Dedam
2014-12-14,837,837,837,837,1350,Dedam
2014-12-15,836,836,836,836,5821,Dedam
2014-12-16,834,837,834,834,2825,Dedam
2014-12-17,833,833,833,833,123,Dedam
2014-12-20,833,895,833,895,14727,Dedam
2014-12-22,836,854,836,849,60139,Dedam
2014-12-24,850,850,818,836,25781,Dedam
2014-12-27,814,836,811,836,17495,Dedam
2014-12-28,854,865,814,819,4858,Dedam
2014-12-29,806,814,806,806,17242,Dedam
2014-12-30,800,854,800,844,15408,Dedam
2014-12-31,834,855,826,850,31736,Dedam
2015-01-03,829,830,820,820,31167,Dedam
2015-01-04,821,821,821,821,435,Dedam
2015-01-05,804,804,800,800,22740,Dedam
2015-01-06,792,814,792,814,8505,Dedam
2015-01-07,789,789,789,789,10414,Dedam
2015-01-10,785,785,785,785,21780,Dedam
2015-01-11,777,777,777,777,28657,Dedam
2015-01-12,812,812,812,812,3300,Dedam
2015-01-13,819,819,819,819,2000,Dedam
2015-01-14,812,812,782,782,2775,Dedam
2015-01-17,773,773,773,773,9058,Dedam
2015-01-18,767,768,765,765,4200,Dedam
2015-01-19,764,764,763,763,13762,Dedam
2015-01-20,758,758,758,758,1041,Dedam
2015-01-21,758,758,758,758,5000,Dedam
2015-01-24,756,756,756,756,2307,Dedam
2015-01-25,756,756,756,756,32655,Dedam
2015-01-26,744,744,744,744,36980,Dedam
2015-01-27,772,792,731,792,6641,Dedam
2015-01-28,794,794,754,794,3350,Dedam
2015-01-31,794,794,793,794,4381,Dedam
2015-02-01,796,796,795,795,965,Dedam
2015-02-02,795,795,795,795,700,Dedam
2015-02-03,743,746,743,746,2504,Dedam
2015-02-04,753,778,753,763,14893,Dedam
2015-02-07,748,763,748,763,2575,Dedam
2015-02-08,753,783,753,763,6473,Dedam
2015-02-09,753,753,753,753,10240,Dedam
2015-02-10,753,768,753,754,7070,Dedam
2015-02-14,753,753,743,748,20904,Dedam
2015-02-15,744,753,733,733,9488,Dedam
2015-02-16,729,743,729,733,5050,Dedam
2015-02-17,743,786,743,756,76325,Dedam
2015-02-18,769,788,753,753,7156,Dedam
2015-02-24,789,800,789,790,25758,Dedam
2015-02-25,789,789,789,789,4000,Dedam
2015-03-01,798,798,798,798,5997,Dedam
2015-03-02,798,798,749,783,2099,Dedam
2015-03-03,788,788,750,753,4431,Dedam
2015-03-04,763,788,763,788,1245,Dedam
2015-03-07,749,791,749,763,4662,Dedam
2015-03-08,763,763,758,763,1700,Dedam
2015-03-09,758,758,758,758,275,Dedam
2015-03-10,783,792,783,792,800,Dedam
2015-03-11,778,778,745,745,9225,Dedam
2015-03-14,763,791,753,790,6600,Dedam
2015-03-15,791,791,761,761,8066,Dedam
2015-03-16,790,790,748,772,6626,Dedam
2015-03-17,783,783,783,783,129,Dedam
2015-03-18,749,783,749,763,11523,Dedam
2015-03-25,753,753,742,742,82974,Dedam
2015-03-28,743,777,743,777,6210,Dedam
2015-03-29,776,777,763,773,31794,Dedam
2015-03-30,790,790,790,790,150,Dedam
2015-03-31,746,783,746,783,12824,Dedam
2015-04-04,789,789,789,789,177809,Dedam
2015-04-05,821,821,821,821,82268,Dedam
2015-04-06,848,848,805,805,16137,Dedam
2015-04-07,786,794,785,785,24952,Dedam
2015-04-08,814,824,814,814,31962,Dedam
2015-04-11,785,785,778,778,22049,Dedam
2015-04-13,778,778,768,768,2250,Dedam
2015-04-14,815,819,814,814,4777,Dedam
2015-04-15,814,814,804,804,7251,Dedam
2015-04-18,770,814,770,814,5621,Dedam
2015-04-19,824,824,824,824,180,Dedam
2015-04-20,814,814,780,780,8250,Dedam
2015-04-21,784,814,784,814,2630,Dedam
2015-04-22,769,814,769,814,21348,Dedam
2015-04-25,814,835,814,834,36407,Dedam
2015-04-26,815,834,815,834,5322,Dedam
2015-04-27,799,815,799,814,8514,Dedam
2015-04-28,822,822,790,790,9460,Dedam
2015-04-29,814,814,814,814,57366,Dedam
2015-05-04,824,824,814,814,951,Dedam
2015-05-05,784,813,784,813,1160,Dedam
2015-05-06,784,811,784,811,8891,Dedam
2015-05-09,814,814,814,814,1100,Dedam
2015-05-10,834,834,824,824,1589,Dedam
2015-05-11,824,824,823,823,4560,Dedam
2015-05-12,823,827,795,827,24103,Dedam
2015-05-23,856,856,825,853,36480,Dedam
2015-05-24,808,841,808,831,10804,Dedam
2015-05-25,845,845,831,835,9338,Dedam
2015-05-26,831,831,817,817,4341,Dedam
2015-05-27,817,837,817,835,9168,Dedam
2015-05-30,842,842,842,842,8883,Dedam
2015-05-31,842,842,829,829,2626,Dedam
2015-06-01,859,859,854,854,24176,Dedam
2015-06-06,833,833,833,833,3063,Dedam
2015-06-07,833,838,833,833,9400,Dedam
2015-06-08,833,833,819,819,1501,Dedam
2015-06-09,797,802,797,802,3708,Dedam
2015-06-10,808,831,808,815,4847,Dedam
2015-06-13,808,808,808,808,1299,Dedam
2015-06-15,820,831,808,831,1300,Dedam
2015-06-16,813,831,813,831,550,Dedam
2015-06-17,859,859,814,842,6351,Dedam
2015-06-20,842,842,842,842,161,Dedam
2015-06-22,842,842,842,842,1400,Dedam
2015-06-23,820,820,809,811,27830,Dedam
2015-06-24,810,810,810,810,10000,Dedam
2015-06-27,819,831,808,831,14400,Dedam
2015-06-28,831,831,822,822,850,Dedam
2015-06-29,807,814,801,801,17769,Dedam
2015-06-30,825,825,806,811,24217,Dedam
2015-07-01,809,809,809,809,38632,Dedam
2015-07-04,848,848,831,831,1030,Dedam
2015-07-05,797,801,794,801,26865,Dedam
2015-07-06,808,808,808,808,1900,Dedam
2015-07-07,842,842,803,808,126019,Dedam
2015-07-11,811,811,811,811,100,Dedam
2015-07-12,819,819,819,819,6087,Dedam
2015-07-13,842,852,839,850,59298,Dedam
2015-07-15,852,852,819,824,28308,Dedam
2015-07-20,838,879,838,879,18621,Dedam
2015-07-21,889,889,866,889,29580,Dedam
2015-07-22,858,877,858,877,5990,Dedam
2015-07-25,858,858,825,825,25419,Dedam
2015-07-26,831,831,831,831,4812,Dedam
2015-07-27,825,859,825,831,14383,Dedam
2015-07-28,831,859,831,859,4360,Dedam
2015-07-29,884,884,884,884,200,Dedam
2015-08-01,866,866,866,866,134,Dedam
2015-08-03,842,849,842,842,70000,Dedam
2015-08-08,819,819,808,819,5789,Dedam
2015-08-09,809,842,809,842,926,Dedam
2015-08-10,820,821,820,820,8613,Dedam
2015-08-17,821,821,821,821,1561,Dedam
2015-08-18,808,821,808,821,13357,Dedam
2015-08-19,809,810,808,810,12076,Dedam
2015-08-22,831,831,803,820,56023,Dedam
2015-08-23,819,819,819,819,1500,Dedam
2015-08-24,842,842,831,842,15645,Dedam
2015-08-25,808,822,808,822,2190,Dedam
2015-08-26,796,808,785,785,31298,Dedam
2015-08-29,808,852,808,852,21543,Dedam
2015-08-30,852,852,852,852,670,Dedam
2015-09-02,791,791,791,791,480,Dedam
2015-09-08,818,818,818,818,100,Dedam
2015-09-13,818,831,818,831,910,Dedam
2015-09-14,797,831,796,831,27715,Dedam
2015-09-15,814,814,814,814,1150,Dedam
2015-09-16,814,814,814,814,201,Dedam
2015-09-19,808,808,808,808,200,Dedam
2015-09-20,780,780,780,780,17000,Dedam
2015-09-21,780,808,780,808,9300,Dedam
2015-09-22,817,817,817,817,8700,Dedam
2015-09-23,817,836,783,836,50707,Dedam
2015-09-26,808,808,796,808,20321,Dedam
2015-09-27,780,836,780,836,1000,Dedam
2015-09-28,808,808,808,808,1201,Dedam
2015-09-30,806,823,806,823,7540,Dedam
2015-10-04,785,795,785,795,8168,Dedam
2015-10-05,831,831,831,831,725,Dedam
2015-10-06,791,791,791,791,1625,Dedam
2015-10-07,827,827,824,825,80767,Dedam
2015-10-10,836,837,833,837,12641,Dedam
2015-10-11,808,808,808,808,50572,Dedam
2015-10-13,808,833,808,819,1257,Dedam
2015-10-14,808,808,773,773,68528,Dedam
2015-10-17,776,796,772,772,63892,Dedam
2015-10-18,772,780,754,780,20865,Dedam
2015-10-19,789,789,788,788,2000,Dedam
2015-10-20,739,756,737,737,23751,Dedam
2015-11-14,726,726,726,726,2223,Dedam
2015-11-15,725,725,725,725,300,Dedam
2015-11-18,725,725,725,725,480,Dedam
2015-11-21,725,725,725,725,100,Dedam
2015-12-28,725,725,725,725,100,Dedam
2016-01-05,725,725,725,725,760,Dedam
2016-01-06,724,724,724,724,4000,Dedam
2016-01-19,722,722,722,722,978,Dedam
2016-01-20,722,722,722,722,3000,Dedam
2016-01-23,721,780,721,733,502288,Dedam
2016-01-24,728,744,728,741,141686,Dedam
2016-01-25,759,775,759,775,409921,Dedam
2016-01-26,807,807,777,781,165782,Dedam
2016-01-27,780,780,753,753,85684,Dedam
2016-01-30,724,750,724,724,75224,Dedam
2016-01-31,724,740,724,726,10450,Dedam
2016-02-01,727,750,727,729,67506,Dedam
2016-02-02,773,773,728,750,90728,Dedam
2016-02-03,767,767,718,723,31956,Dedam
2016-02-06,727,747,720,721,28938,Dedam
2016-02-07,721,733,716,721,45053,Dedam
2016-02-08,722,736,711,721,80117,Dedam
2016-02-09,722,740,722,731,110598,Dedam
2016-02-10,736,736,697,717,40958,Dedam
2016-02-13,733,738,696,717,62688,Dedam
2016-02-14,716,716,694,696,29909,Dedam
2016-02-15,698,716,692,704,59753,Dedam
2016-02-16,693,705,677,681,41482,Dedam
2016-02-17,702,702,667,675,10274,Dedam
2016-02-20,665,665,662,662,23577,Dedam
2016-02-21,653,653,653,653,3790,Dedam
2016-02-22,652,652,652,652,14361,Dedam
2016-02-23,646,646,646,646,20244,Dedam
2016-02-24,638,638,638,638,35023,Dedam
2016-02-27,625,644,625,626,36715,Dedam
2016-02-28,626,645,624,629,97543,Dedam
2016-02-29,623,644,615,635,60618,Dedam
2016-03-01,649,661,649,661,56386,Dedam
2016-03-02,679,679,661,679,182378,Dedam
2016-03-28,612,642,612,642,147017,Dedam
2016-03-29,666,666,635,666,49094,Dedam
2016-03-30,681,683,659,683,77661,Dedam
2016-04-02,704,704,658,658,37264,Dedam
2016-04-03,649,692,649,664,47678,Dedam
2016-04-04,643,659,643,654,26792,Dedam
2016-04-05,641,669,641,669,4745,Dedam
2016-04-06,641,643,634,634,107954,Dedam
2016-04-09,667,667,619,638,12161,Dedam
2016-04-10,640,646,630,635,67402,Dedam
2016-04-11,646,646,638,642,23580,Dedam
