 ,open,high,low,adjclose,volume,ticker
2012-08-12,193,193,193,12,5389,IRO1DAML0001
2012-09-03,191,191,191,18,4963,IRO1DAML0001
2012-09-05,190,190,189,18,14963,IRO1DAML0001
2012-09-09,186,186,186,18,230,IRO1DAML0001
2012-09-10,186,186,186,20,1000,IRO1DAML0001
2012-09-11,201,201,201,28,1414,IRO1DAML0001
2012-09-15,201,201,192,15,2310,IRO1DAML0001
2012-09-17,186,201,186,24,25497,IRO1DAML0001
2012-09-19,192,192,192,15,7461,IRO1DAML0001
2012-09-22,190,190,190,18,1661,IRO1DAML0001
2012-09-23,190,190,190,20,4500,IRO1DAML0001
2012-09-24,197,197,197,23,5000,IRO1DAML0001
2012-09-25,197,197,197,20,5744,IRO1DAML0001
2012-09-26,199,202,199,22,13664,IRO1DAML0001
2012-09-30,207,207,207,22,19095,IRO1DAML0001
2012-10-02,212,212,212,22,23246,IRO1DAML0001
2012-10-03,219,219,219,23,28813,IRO1DAML0001
2012-10-07,227,227,227,23,14684,IRO1DAML0001
2012-10-08,232,232,232,22,28320,IRO1DAML0001
2012-10-09,241,241,241,23,28520,IRO1DAML0001
2012-10-10,251,251,251,24,28322,IRO1DAML0001
2012-10-13,261,261,261,23,33610,IRO1DAML0001
2012-10-14,272,272,261,22,43661,IRO1DAML0001
2012-10-15,271,271,257,15,11620,IRO1DAML0001
2012-10-16,276,276,276,27,85247,IRO1DAML0001
2012-10-17,287,287,278,21,136209,IRO1DAML0001
2012-10-20,281,281,275,17,5849,IRO1DAML0001
2012-10-21,273,273,273,19,20,IRO1DAML0001
2012-10-22,273,273,273,20,100,IRO1DAML0001
2012-10-23,273,273,273,20,420,IRO1DAML0001
2012-10-28,272,272,272,19,200000,IRO1DAML0001
2012-10-29,271,271,262,16,3511,IRO1DAML0001
2012-11-19,260,260,260,19,10,IRO1DAML0001
2012-11-21,260,260,260,20,156034,IRO1DAML0001
2012-11-27,250,250,250,16,2000,IRO1DAML0001
2012-11-28,270,270,249,19,1921,IRO1DAML0001
2012-12-02,249,250,249,20,1508,IRO1DAML0001
2012-12-03,255,260,255,24,10486,IRO1DAML0001
2012-12-05,249,249,249,15,700,IRO1DAML0001
2012-12-08,248,248,248,19,600,IRO1DAML0001
2012-12-19,248,248,248,20,660,IRO1DAML0001
2012-12-23,248,248,248,20,16215,IRO1DAML0001
2012-12-25,243,243,242,17,1700,IRO1DAML0001
2012-12-26,242,242,242,20,1293,IRO1DAML0001
2013-01-01,241,241,241,19,80,IRO1DAML0001
2013-01-02,241,241,241,20,4160,IRO1DAML0001
2013-01-08,240,240,240,19,7762,IRO1DAML0001
2013-01-09,237,237,237,18,750,IRO1DAML0001
2013-01-19,253,253,243,22,8600,IRO1DAML0001
2013-01-20,253,258,251,23,4138,IRO1DAML0001
2013-01-21,239,254,239,21,9500,IRO1DAML0001
2013-01-22,250,259,243,20,5946,IRO1DAML0001
2013-01-23,259,259,243,15,700,IRO1DAML0001
2013-01-26,253,253,253,24,2,IRO1DAML0001
2013-02-02,241,241,241,15,2,IRO1DAML0001
2013-02-04,241,241,241,20,2,IRO1DAML0001
2013-02-09,241,241,241,20,16819,IRO1DAML0001
2013-02-11,235,235,235,17,11645,IRO1DAML0001
2013-02-12,232,232,232,18,20024,IRO1DAML0001
2013-02-16,226,226,226,17,1000,IRO1DAML0001
2013-02-17,229,229,229,21,3910,IRO1DAML0001
2013-02-24,224,224,224,17,4904,IRO1DAML0001
2013-02-25,230,230,230,22,1000,IRO1DAML0001
2013-02-26,224,224,223,16,10231,IRO1DAML0001
2013-02-27,223,235,223,25,1752,IRO1DAML0001
2013-03-02,224,224,224,15,90,IRO1DAML0001
2013-03-03,224,224,224,20,95,IRO1DAML0001
2013-03-04,234,236,234,25,5163,IRO1DAML0001
2013-03-05,227,234,227,19,4040,IRO1DAML0001
2013-03-06,234,236,234,20,6000,IRO1DAML0001
2013-03-12,241,241,241,22,130,IRO1DAML0001
2013-03-13,241,241,230,15,202,IRO1DAML0001
2013-03-16,240,240,240,24,1000,IRO1DAML0001
2013-03-26,241,241,236,18,523,IRO1DAML0001
2013-03-27,240,240,240,21,275,IRO1DAML0001
2013-03-30,240,241,240,20,10672,IRO1DAML0001
2013-03-31,240,241,240,20,2600,IRO1DAML0001
2013-04-03,240,240,240,19,1000,IRO1DAML0001
2013-04-07,236,236,227,14,2500,IRO1DAML0001
2013-04-08,236,236,236,23,8883,IRO1DAML0001
2013-04-10,245,245,245,23,22605,IRO1DAML0001
2013-04-13,253,253,253,23,28150,IRO1DAML0001
2013-04-15,263,263,263,23,1000,IRO1DAML0001
2013-04-16,263,263,263,20,34730,IRO1DAML0001
2013-04-17,274,274,266,21,3470,IRO1DAML0001
2013-04-20,264,264,263,18,11000,IRO1DAML0001
2013-04-23,294,294,282,27,69871,IRO1DAML0001
2013-04-24,294,299,276,24,73722,IRO1DAML0001
2013-04-27,295,305,289,18,36901,IRO1DAML0001
2013-04-28,296,296,289,21,2294,IRO1DAML0001
2013-04-29,297,297,284,16,24227,IRO1DAML0001
2013-04-30,275,275,275,16,500,IRO1DAML0001
2013-05-01,274,274,274,19,4200,IRO1DAML0001
2013-05-04,273,273,273,19,4001,IRO1DAML0001
2013-05-05,271,271,271,19,11795,IRO1DAML0001
2013-05-06,289,289,289,26,11352,IRO1DAML0001
2013-05-07,294,294,293,21,41890,IRO1DAML0001
2013-05-08,305,305,303,23,5682,IRO1DAML0001
2013-05-11,308,308,308,20,24922,IRO1DAML0001
2013-05-12,294,319,294,23,12796,IRO1DAML0001
2013-05-13,321,321,321,20,35183,IRO1DAML0001
2013-05-14,321,334,308,23,27954,IRO1DAML0001
2013-05-15,314,338,314,20,35400,IRO1DAML0001
2013-05-18,351,351,332,25,26949,IRO1DAML0001
2013-05-19,361,361,357,22,33744,IRO1DAML0001
2013-05-20,363,375,346,18,60105,IRO1DAML0001
2013-05-28,378,378,378,25,1446,IRO1DAML0001
2013-05-29,379,379,379,20,28320,IRO1DAML0001
2013-06-01,394,394,394,23,28320,IRO1DAML0001
2013-06-02,410,410,410,24,85766,IRO1DAML0001
2013-06-03,426,426,426,23,42236,IRO1DAML0001
2013-06-08,443,443,443,23,31430,IRO1DAML0001
2013-06-09,461,461,443,24,51836,IRO1DAML0001
2013-06-10,476,476,443,16,18172,IRO1DAML0001
2013-06-11,472,472,449,26,700,IRO1DAML0001
2013-06-12,449,449,448,15,4923,IRO1DAML0001
2013-06-15,455,455,455,21,1,IRO1DAML0001
2013-06-16,455,455,445,17,332,IRO1DAML0001
2013-06-17,445,445,444,19,969,IRO1DAML0001
2013-06-22,444,462,444,20,47664,IRO1DAML0001
2013-06-23,431,443,428,16,31461,IRO1DAML0001
2013-06-25,411,425,411,17,77973,IRO1DAML0001
2013-06-26,416,432,415,23,73238,IRO1DAML0001
2013-06-29,442,442,442,22,56040,IRO1DAML0001
2013-06-30,459,460,459,24,33330,IRO1DAML0001
2013-07-01,478,478,470,23,20294,IRO1DAML0001
2013-07-02,488,488,459,21,19244,IRO1DAML0001
2013-07-03,495,495,495,23,29789,IRO1DAML0001
2013-07-06,514,514,514,23,28320,IRO1DAML0001
2013-07-07,535,535,535,24,30155,IRO1DAML0001
2013-07-08,556,556,556,23,28320,IRO1DAML0001
2013-07-09,578,578,534,18,114435,IRO1DAML0001
2013-07-10,527,559,527,16,21133,IRO1DAML0001
2013-07-14,513,513,513,17,102,IRO1DAML0001
2013-07-15,513,513,513,20,91843,IRO1DAML0001
2013-07-16,492,533,492,23,111941,IRO1DAML0001
2013-07-17,524,524,524,18,28331,IRO1DAML0001
2013-07-20,545,545,524,20,77645,IRO1DAML0001
2013-07-21,523,523,523,19,6233,IRO1DAML0001
2013-07-23,518,528,518,19,39497,IRO1DAML0001
2013-07-27,498,498,498,15,6910,IRO1DAML0001
2013-07-28,497,497,493,18,5108,IRO1DAML0001
2013-07-29,490,490,490,19,10328,IRO1DAML0001
2013-07-31,490,490,482,18,8336,IRO1DAML0001
2013-08-03,479,479,478,18,5613,IRO1DAML0001
2013-08-04,478,514,475,27,23372,IRO1DAML0001
2013-08-05,517,517,517,20,50549,IRO1DAML0001
2013-08-06,499,537,499,19,3530,IRO1DAML0001
2013-08-07,522,522,497,16,18697,IRO1DAML0001
2013-08-11,489,491,489,18,5267,IRO1DAML0001
2013-08-12,486,514,486,22,43596,IRO1DAML0001
2013-08-13,500,517,500,22,28320,IRO1DAML0001
2013-08-14,535,535,535,23,28320,IRO1DAML0001
2013-08-17,557,557,557,24,98859,IRO1DAML0001
2013-08-18,576,576,535,16,28821,IRO1DAML0001
2013-08-19,543,552,520,17,10353,IRO1DAML0001
2013-08-20,537,540,519,19,12522,IRO1DAML0001
2013-08-21,515,516,515,19,101561,IRO1DAML0001
2013-08-24,536,536,536,24,3765,IRO1DAML0001
2013-08-25,539,539,539,20,6300,IRO1DAML0001
2013-08-26,544,544,544,20,49189,IRO1DAML0001
2013-08-27,565,565,546,20,51501,IRO1DAML0001
2013-08-28,541,546,540,18,30536,IRO1DAML0001
2013-08-31,522,537,521,19,40326,IRO1DAML0001
2013-09-01,544,544,503,21,14117,IRO1DAML0001
2013-09-03,508,528,508,13,20861,IRO1DAML0001
2013-09-04,503,503,499,18,12950,IRO1DAML0001
2013-09-07,491,491,491,18,7181,IRO1DAML0001
2013-09-08,526,526,515,27,110106,IRO1DAML0001
2013-09-09,547,547,547,23,30127,IRO1DAML0001
2013-09-10,568,568,568,23,41086,IRO1DAML0001
2013-09-11,591,591,591,24,99657,IRO1DAML0001
2013-09-14,615,615,615,24,55169,IRO1DAML0001
2013-09-15,639,639,639,23,61156,IRO1DAML0001
2013-09-16,665,665,647,24,304085,IRO1DAML0001
2013-09-17,676,676,637,16,149702,IRO1DAML0001
2013-09-18,638,677,625,24,199629,IRO1DAML0001
2013-09-28,716,716,688,23,49917,IRO1DAML0001
2013-09-29,684,685,664,16,41917,IRO1DAML0001
2013-09-30,647,647,647,17,13009,IRO1DAML0001
2013-10-01,641,641,641,19,55270,IRO1DAML0001
2013-10-02,647,667,647,24,80164,IRO1DAML0001
2013-10-05,693,693,693,23,89716,IRO1DAML0001
2013-10-06,721,721,721,24,91073,IRO1DAML0001
2013-10-07,750,750,750,24,78359,IRO1DAML0001
2013-10-08,770,770,720,16,153273,IRO1DAML0001
2013-10-09,708,728,706,18,69993,IRO1DAML0001
2013-10-12,727,736,685,24,123764,IRO1DAML0001
2013-10-13,758,760,736,23,78575,IRO1DAML0001
2013-10-14,764,764,746,18,37542,IRO1DAML0001
2013-10-15,763,763,720,16,52304,IRO1DAML0001
2013-10-19,717,717,717,18,19380,IRO1DAML0001
2013-10-20,707,707,707,18,5298,IRO1DAML0001
2013-10-21,704,704,704,19,2092,IRO1DAML0001
2013-10-22,703,740,703,22,148867,IRO1DAML0001
2013-10-23,688,703,688,15,13664,IRO1DAML0001
2013-10-26,727,727,683,19,21544,IRO1DAML0001
2013-10-27,674,674,674,18,2986,IRO1DAML0001
2013-10-28,672,682,672,19,42002,IRO1DAML0001
2013-10-29,652,682,652,17,44413,IRO1DAML0001
2013-10-30,649,660,649,21,14931,IRO1DAML0001
2013-11-02,637,679,637,21,23284,IRO1DAML0001
2013-11-03,668,668,638,15,10262,IRO1DAML0001
2013-11-04,637,643,633,19,25495,IRO1DAML0001
2013-11-05,623,635,623,18,37082,IRO1DAML0001
2013-11-06,655,657,640,25,8148,IRO1DAML0001
2013-11-09,660,660,660,20,42207,IRO1DAML0001
2013-11-10,680,680,662,21,19026,IRO1DAML0001
2013-11-11,678,678,667,20,36897,IRO1DAML0001
2013-11-12,678,679,655,20,60220,IRO1DAML0001
2013-11-16,685,701,685,25,31594,IRO1DAML0001
2013-11-17,716,716,716,22,100968,IRO1DAML0001
2013-11-18,687,688,687,15,14160,IRO1DAML0001
2013-11-19,681,681,681,19,68995,IRO1DAML0001
2013-11-20,654,707,653,22,28105,IRO1DAML0001
2013-11-23,693,712,667,21,38491,IRO1DAML0001
2013-11-24,727,727,727,22,8937,IRO1DAML0001
2013-11-25,731,731,731,20,13833,IRO1DAML0001
2013-11-26,738,738,738,20,106175,IRO1DAML0001
2013-11-27,768,768,768,24,46774,IRO1DAML0001
2013-11-30,793,793,793,23,52683,IRO1DAML0001
2013-12-01,823,823,823,23,23948,IRO1DAML0001
2013-12-02,837,837,777,21,311560,IRO1DAML0001
2013-12-03,793,859,793,22,206665,IRO1DAML0001
2013-12-04,861,874,819,18,46568,IRO1DAML0001
2013-12-07,842,861,812,17,133509,IRO1DAML0001
2013-12-08,803,855,803,16,189772,IRO1DAML0001
2013-12-09,817,817,784,18,167012,IRO1DAML0001
2013-12-10,755,794,755,15,130523,IRO1DAML0001
2013-12-11,756,797,756,25,203548,IRO1DAML0001
2013-12-14,815,815,759,15,61748,IRO1DAML0001
2013-12-15,788,807,764,23,190831,IRO1DAML0001
2013-12-16,809,815,759,18,73032,IRO1DAML0001
2013-12-17,742,782,741,16,88741,IRO1DAML0001
2013-12-18,731,792,731,24,144401,IRO1DAML0001
2013-12-21,800,810,788,22,139373,IRO1DAML0001
2013-12-22,842,842,819,23,130331,IRO1DAML0001
2013-12-24,867,873,834,23,156933,IRO1DAML0001
2013-12-25,879,900,874,22,131196,IRO1DAML0001
2013-12-28,910,922,862,17,145449,IRO1DAML0001
2013-12-29,855,879,855,19,76282,IRO1DAML0001
2013-12-30,849,849,838,16,31167,IRO1DAML0001
2014-01-01,838,838,818,17,136255,IRO1DAML0001
2014-01-04,786,849,786,22,36050,IRO1DAML0001
2014-01-05,847,847,819,17,25952,IRO1DAML0001
2014-01-06,859,859,804,18,9596,IRO1DAML0001
2014-01-07,813,819,804,20,30817,IRO1DAML0001
2014-01-08,810,810,790,18,9511,IRO1DAML0001
2014-01-11,848,848,846,26,100671,IRO1DAML0001
2014-01-12,879,879,814,16,25793,IRO1DAML0001
2014-01-13,867,867,804,22,20932,IRO1DAML0001
2014-01-14,849,849,797,14,20547,IRO1DAML0001
2014-01-15,828,828,793,19,12383,IRO1DAML0001
2014-01-18,786,786,786,19,23914,IRO1DAML0001
2014-01-20,773,800,773,18,22260,IRO1DAML0001
2014-01-21,762,762,762,18,4174,IRO1DAML0001
2014-01-22,760,760,760,19,500,IRO1DAML0001
2014-01-25,759,759,759,19,630,IRO1DAML0001
2014-01-27,759,759,759,20,365,IRO1DAML0001
2014-01-28,759,759,759,20,7641,IRO1DAML0001
2014-01-29,755,755,755,19,900,IRO1DAML0001
2014-02-01,754,791,754,24,182639,IRO1DAML0001
2014-02-02,758,758,727,12,47551,IRO1DAML0001
2014-02-03,715,734,705,19,35478,IRO1DAML0001
2014-02-04,703,714,703,17,34738,IRO1DAML0001
2014-02-05,697,697,685,17,11046,IRO1DAML0001
2014-02-08,680,680,680,19,9090,IRO1DAML0001
2014-02-09,677,679,675,19,14562,IRO1DAML0001
2014-02-10,669,669,669,19,18620,IRO1DAML0001
2014-02-12,660,660,660,18,2882,IRO1DAML0001
2014-02-15,659,659,659,19,8373,IRO1DAML0001
2014-02-16,655,703,655,26,23432,IRO1DAML0001
2014-02-17,679,713,658,13,34620,IRO1DAML0001
2014-02-18,709,709,682,23,2669,IRO1DAML0001
2014-02-25,755,755,755,30,91878,IRO1DAML0001
2014-02-26,773,773,740,20,48080,IRO1DAML0001
2014-03-01,788,790,788,24,56888,IRO1DAML0001
2014-03-02,821,821,758,21,60027,IRO1DAML0001
2014-03-03,780,806,780,20,790,IRO1DAML0001
2014-03-04,780,845,780,19,58285,IRO1DAML0001
2014-03-05,785,830,782,18,21624,IRO1DAML0001
2014-03-08,788,788,772,17,10882,IRO1DAML0001
2014-03-09,766,766,766,19,13493,IRO1DAML0001
2014-03-10,759,759,759,19,300,IRO1DAML0001
2014-03-11,759,759,759,20,1200,IRO1DAML0001
2014-03-12,758,776,758,19,22734,IRO1DAML0001
2014-03-15,746,788,746,18,7269,IRO1DAML0001
2014-03-16,750,763,744,20,36070,IRO1DAML0001
2014-03-17,746,781,745,20,8941,IRO1DAML0001
2014-03-18,780,780,734,17,14401,IRO1DAML0001
2014-03-19,732,748,731,19,12475,IRO1DAML0001
2014-03-25,721,734,721,20,2510,IRO1DAML0001
2014-03-26,720,720,720,18,1308,IRO1DAML0001
2014-03-29,720,728,720,21,8617,IRO1DAML0001
2014-03-30,720,734,720,20,740,IRO1DAML0001
2014-03-31,774,775,740,20,5602,IRO1DAML0001
2014-04-05,758,770,754,23,10818,IRO1DAML0001
2014-04-06,746,760,720,14,17777,IRO1DAML0001
2014-04-07,720,742,720,18,3140,IRO1DAML0001
2014-04-08,761,761,712,19,24119,IRO1DAML0001
2014-04-09,728,728,702,18,6349,IRO1DAML0001
2014-04-12,699,699,699,19,5230,IRO1DAML0001
2014-04-13,696,696,696,19,2480,IRO1DAML0001
2014-04-14,695,695,695,19,600,IRO1DAML0001
2014-04-15,695,695,695,20,22554,IRO1DAML0001
2014-04-16,696,697,684,18,11263,IRO1DAML0001
2014-04-19,679,679,679,19,11117,IRO1DAML0001
2014-04-20,727,727,682,22,2200,IRO1DAML0001
2014-04-21,726,730,726,24,52746,IRO1DAML0001
2014-04-22,755,755,754,23,581,IRO1DAML0001
2014-04-23,698,731,698,16,3894,IRO1DAML0001
2014-04-26,728,728,722,19,54550,IRO1DAML0001
2014-04-27,707,707,698,15,55268,IRO1DAML0001
2014-04-28,709,709,679,17,19882,IRO1DAML0001
2014-04-29,670,685,670,18,38314,IRO1DAML0001
2014-04-30,655,656,655,17,20453,IRO1DAML0001
2014-05-03,655,667,655,20,19631,IRO1DAML0001
2014-05-04,659,661,640,20,33229,IRO1DAML0001
2014-05-05,638,673,638,20,19127,IRO1DAML0001
2014-05-06,649,683,649,22,4305,IRO1DAML0001
2014-05-07,667,667,640,15,21829,IRO1DAML0001
2014-05-10,644,667,644,21,1784,IRO1DAML0001
2014-05-11,664,687,661,23,18505,IRO1DAML0001
2014-05-12,682,687,667,20,5670,IRO1DAML0001
2014-05-14,642,682,642,16,8152,IRO1DAML0001
2014-05-17,639,678,639,20,16540,IRO1DAML0001
2014-05-18,633,660,632,17,60581,IRO1DAML0001
2014-05-19,625,628,613,16,12143,IRO1DAML0001
2014-05-26,656,656,656,24,59773,IRO1DAML0001
2014-05-28,682,682,658,21,25682,IRO1DAML0001
2014-05-31,637,690,637,23,49598,IRO1DAML0001
2014-06-01,712,714,671,22,33454,IRO1DAML0001
2014-06-02,665,678,658,13,12535,IRO1DAML0001
2014-06-03,668,675,668,22,6491,IRO1DAML0001
2014-06-07,678,678,675,20,7630,IRO1DAML0001
2014-06-08,675,675,675,20,1523,IRO1DAML0001
2014-06-09,682,682,651,20,5318,IRO1DAML0001
2014-06-10,651,651,650,15,4361,IRO1DAML0001
2014-06-11,648,649,648,19,10995,IRO1DAML0001
2014-06-14,642,642,642,19,12320,IRO1DAML0001
2014-06-15,642,644,636,19,22163,IRO1DAML0001
2014-06-16,631,631,631,19,1000,IRO1DAML0001
2014-06-17,631,632,631,20,8972,IRO1DAML0001
2014-06-18,671,673,645,26,10725,IRO1DAML0001
2014-06-21,678,679,652,17,7205,IRO1DAML0001
2014-06-22,678,678,644,23,1050,IRO1DAML0001
2014-06-23,678,678,629,13,33565,IRO1DAML0001
2014-06-25,643,643,643,21,200,IRO1DAML0001
2014-06-28,643,643,617,15,9745,IRO1DAML0001
2014-06-29,613,613,613,19,6133,IRO1DAML0001
2014-06-30,610,610,610,19,36795,IRO1DAML0001
2014-07-01,594,641,594,25,23627,IRO1DAML0001
2014-07-02,604,604,604,14,81,IRO1DAML0001
2014-07-05,641,644,640,26,8031,IRO1DAML0001
2014-07-06,604,631,604,15,13568,IRO1DAML0001
2014-07-08,649,650,649,25,23745,IRO1DAML0001
2014-07-09,661,661,639,18,8100,IRO1DAML0001
2014-07-12,644,644,638,20,5200,IRO1DAML0001
2014-07-13,640,658,640,20,14276,IRO1DAML0001
2014-07-14,631,641,631,19,20350,IRO1DAML0001
2014-07-15,614,655,614,19,15513,IRO1DAML0001
2014-07-16,658,658,638,20,2415,IRO1DAML0001
2014-07-20,617,659,617,22,9272,IRO1DAML0001
2014-07-21,663,663,663,20,5737,IRO1DAML0001
2014-07-22,665,665,665,20,571,IRO1DAML0001
2014-07-23,666,666,666,20,946,IRO1DAML0001
2014-07-26,666,666,666,20,21317,IRO1DAML0001
2014-07-27,676,676,676,21,21835,IRO1DAML0001
2014-07-28,687,687,687,21,9391,IRO1DAML0001
2014-08-02,691,691,691,20,875,IRO1DAML0001
2014-08-04,719,719,719,24,2895,IRO1DAML0001
2014-08-05,721,721,721,20,6586,IRO1DAML0001
2014-08-06,724,724,724,20,13770,IRO1DAML0001
2014-08-09,731,731,731,20,8150,IRO1DAML0001
2014-08-10,735,735,735,20,34832,IRO1DAML0001
2014-08-11,753,753,753,22,136896,IRO1DAML0001
2014-08-12,760,760,749,19,28111,IRO1DAML0001
2014-08-13,777,777,736,19,2219,IRO1DAML0001
2014-08-16,726,743,726,19,14108,IRO1DAML0001
2014-08-17,766,766,733,18,12092,IRO1DAML0001
2014-08-18,739,746,730,19,9846,IRO1DAML0001
2014-08-19,716,746,716,19,13748,IRO1DAML0001
2014-08-20,714,729,714,18,28303,IRO1DAML0001
2014-08-23,719,759,719,25,34341,IRO1DAML0001
2014-08-24,771,771,771,21,7013,IRO1DAML0001
2014-08-25,775,775,775,20,56640,IRO1DAML0001
2014-08-26,806,806,785,22,73671,IRO1DAML0001
2014-08-27,806,835,787,24,43311,IRO1DAML0001
2014-08-30,850,850,830,22,43135,IRO1DAML0001
2014-08-31,875,875,850,22,34409,IRO1DAML0001
2014-09-01,888,888,862,18,9412,IRO1DAML0001
2014-09-02,868,882,840,17,4750,IRO1DAML0001
2014-09-03,878,878,843,20,6261,IRO1DAML0001
2014-09-06,882,882,838,19,41870,IRO1DAML0001
2014-09-15,820,887,820,25,8950,IRO1DAML0001
2014-09-16,890,890,890,20,65255,IRO1DAML0001
2014-09-17,918,918,918,23,1400,IRO1DAML0001
2014-09-20,918,918,918,20,2977,IRO1DAML0001
2014-09-21,920,920,920,20,1490,IRO1DAML0001
2014-09-22,920,920,920,20,50010,IRO1DAML0001
2014-09-23,942,942,942,22,36927,IRO1DAML0001
2014-09-24,958,958,958,21,2060,IRO1DAML0001
2014-09-27,959,959,959,20,9400,IRO1DAML0001
2014-09-28,963,963,963,20,7111,IRO1DAML0001
2014-10-01,967,967,967,20,4261,IRO1DAML0001
2014-10-04,968,968,968,20,82150,IRO1DAML0001
2014-10-06,1006,1006,1006,23,85055,IRO1DAML0001
2014-10-07,1046,1046,1046,23,85283,IRO1DAML0001
2014-10-08,1088,1088,1088,24,85770,IRO1DAML0001
2014-10-11,1175,1222,1131,25,320973,IRO1DAML0001
2014-10-12,1160,1160,1118,17,32681,IRO1DAML0001
2014-10-14,1102,1102,1102,18,8603,IRO1DAML0001
2014-10-15,1097,1139,1097,20,471181,IRO1DAML0001
2014-10-18,1130,1130,1060,15,94585,IRO1DAML0001
2014-10-19,1029,1054,1029,19,83318,IRO1DAML0001
2014-10-20,1068,1071,1067,21,60361,IRO1DAML0001
2014-10-21,1099,1099,1016,16,60632,IRO1DAML0001
2014-10-22,1029,1030,998,17,54226,IRO1DAML0001
2014-10-25,977,981,977,17,41903,IRO1DAML0001
2014-10-26,959,961,959,17,18183,IRO1DAML0001
2014-10-27,951,951,951,19,14755,IRO1DAML0001
2014-10-28,945,997,945,19,132508,IRO1DAML0001
2014-10-29,981,981,957,21,12773,IRO1DAML0001
2014-11-01,988,988,988,22,82541,IRO1DAML0001
2014-11-02,1017,1017,952,18,78883,IRO1DAML0001
2014-11-05,980,1019,946,24,73711,IRO1DAML0001
2014-11-08,1023,1044,1002,20,182825,IRO1DAML0001
2014-11-09,997,1007,988,16,17394,IRO1DAML0001
2014-11-10,987,997,987,19,10687,IRO1DAML0001
2014-11-11,987,1017,978,18,24553,IRO1DAML0001
2014-11-12,978,985,968,20,40396,IRO1DAML0001
2014-11-15,957,958,953,16,23570,IRO1DAML0001
2014-11-16,943,961,942,20,47741,IRO1DAML0001
2014-11-17,932,950,932,18,17648,IRO1DAML0001
2014-11-18,934,947,934,18,5979,IRO1DAML0001
2014-11-19,934,941,926,19,9570,IRO1DAML0001
2014-11-22,926,941,916,19,25767,IRO1DAML0001
2014-11-23,921,963,921,20,17071,IRO1DAML0001
2014-11-24,927,951,927,21,8854,IRO1DAML0001
2014-11-25,935,935,904,16,23474,IRO1DAML0001
2014-11-26,933,941,895,19,17062,IRO1DAML0001
2014-11-29,945,945,893,22,75374,IRO1DAML0001
2014-11-30,916,916,895,17,30762,IRO1DAML0001
2014-12-01,882,882,882,18,10613,IRO1DAML0001
2014-12-02,895,895,877,19,13890,IRO1DAML0001
2014-12-03,872,876,872,19,6642,IRO1DAML0001
2014-12-06,869,870,869,19,18036,IRO1DAML0001
2014-12-07,893,893,893,22,2000,IRO1DAML0001
2014-12-08,890,895,890,19,18560,IRO1DAML0001
2014-12-09,865,866,860,16,45920,IRO1DAML0001
2014-12-10,843,844,843,18,14811,IRO1DAML0001
2014-12-14,837,837,837,19,1350,IRO1DAML0001
2014-12-15,836,836,836,19,5821,IRO1DAML0001
2014-12-16,834,837,834,19,2825,IRO1DAML0001
2014-12-17,833,833,833,19,123,IRO1DAML0001
2014-12-20,833,895,833,27,14727,IRO1DAML0001
2014-12-22,836,854,836,14,60139,IRO1DAML0001
2014-12-24,850,850,818,18,25781,IRO1DAML0001
2014-12-27,814,836,811,20,17495,IRO1DAML0001
2014-12-28,854,865,814,17,4858,IRO1DAML0001
2014-12-29,806,814,806,18,17242,IRO1DAML0001
2014-12-30,800,854,800,24,15408,IRO1DAML0001
2014-12-31,834,855,826,20,31736,IRO1DAML0001
2015-01-03,829,830,820,16,31167,IRO1DAML0001
2015-01-04,821,821,821,20,435,IRO1DAML0001
2015-01-05,804,804,800,17,22740,IRO1DAML0001
2015-01-06,792,814,792,21,8505,IRO1DAML0001
2015-01-07,789,789,789,16,10414,IRO1DAML0001
2015-01-10,785,785,785,19,21780,IRO1DAML0001
2015-01-11,777,777,777,18,28657,IRO1DAML0001
2015-01-12,812,812,812,24,3300,IRO1DAML0001
2015-01-13,819,819,819,20,2000,IRO1DAML0001
2015-01-14,812,812,782,15,2775,IRO1DAML0001
2015-01-17,773,773,773,18,9058,IRO1DAML0001
2015-01-18,767,768,765,18,4200,IRO1DAML0001
2015-01-19,764,764,763,19,13762,IRO1DAML0001
2015-01-20,758,758,758,19,1041,IRO1DAML0001
2015-01-21,758,758,758,20,5000,IRO1DAML0001
2015-01-24,756,756,756,19,2307,IRO1DAML0001
2015-01-25,756,756,756,20,32655,IRO1DAML0001
2015-01-26,744,744,744,18,36980,IRO1DAML0001
2015-01-27,772,792,731,26,6641,IRO1DAML0001
2015-01-28,794,794,754,20,3350,IRO1DAML0001
2015-01-31,794,794,793,20,4381,IRO1DAML0001
2015-02-01,796,796,795,20,965,IRO1DAML0001
